TO_Time_UTC,jNO2_up,jNO2_down,jNO2_total,NO_ppbv,NO2_ppbv,NOy_ppbv,O3_ppbv,NOx_ppbv,Ox_ppbv,CO2_ppm,CO2_i_ppm,CH4_ppb,CH4_i_ppb,CO_ppb,CO_i_ppb,H2O_pct,H2O_i_pct,AmbTemp,RelHumidity,StaticPrs,VertWindSpd,WindDir,WindSpd,Heading,Pitch,Roll,TrueAirSpd,GPSAlt,GPSLat,GPSLon,Flight_Number
56747,,,,,,,,,,,410.91,,1917.5,110.2,109.8,,0.871,24.19,0.0,777.84,,,,338.0,5.9,-0.6,102.3,1999.0,38.853,-121.437,20220906
56748,,,,,,,,,,410.94,410.93,,1917.6,,110.1,0.872,0.872,24.18,0.0,777.62,,,,338.0,5.9,-0.6,102.2,2001.0,38.854,-121.437,20220906
56749,,,,,,,,,,,410.87,1917.7,1917.7,110.0,110.1,,0.872,24.11,0.0,776.92,,,,337.8,5.9,-0.8,102.8,2003.0,38.854,-121.438,20220906
56750,,,,,,,,,,410.79,410.81,,1917.7,,110.4,0.872,0.872,24.07,0.0,776.58,,,,337.7,5.9,-0.9,103.1,2006.0,38.855,-121.438,20220906
56751,,,,,,,,,,,410.81,1917.7,1917.7,,111.1,,0.872,24.01,0.0,775.92,,,,337.6,5.9,-0.7,103.5,2008.0,38.855,-121.438,20220906
56752,,,,,,,,,,,410.84,,1917.7,111.6,110.8,0.871,0.871,24.0,0.0,775.62,,,,337.6,5.9,-0.6,103.6,2010.0,38.856,-121.439,20220906
56753,,,,,,,,,,410.86,410.86,1917.7,1917.7,,107.6,,0.871,24.01,0.0,775.7,,,,337.6,5.9,-0.5,103.3,2013.0,38.856,-121.439,20220906
56754,,,,,,,,,,,410.88,,1917.6,104.3,104.4,,0.871,24.01,0.0,775.54,,,,337.6,5.9,-0.5,103.3,2015.0,38.857,-121.439,20220906
56755,,,,,,,,,,410.89,410.89,1917.4,1917.5,,103.3,0.87,0.871,23.96,0.0,775.18,,,,337.5,6.0,-0.6,103.4,2017.0,38.857,-121.44,20220906
56756,,,,,,,,,,,410.87,,1917.5,101.9,102.3,,0.871,23.93,0.0,774.88,,,,337.5,6.0,-0.5,103.6,2020.0,38.858,-121.44,20220906
56757,,,,,,,,,,410.84,410.84,,1917.7,,103.2,0.871,0.871,23.95,0.0,774.98,,,,337.7,6.0,-0.3,103.2,2022.0,38.858,-121.44,20220906
56758,,,,,,,,,,,410.83,1917.8,1917.8,,105.5,,0.87,23.98,0.0,775.52,,,,338.1,6.0,-0.3,102.6,2024.0,38.859,-121.441,20220906
56759,,,,,,,,,,,410.82,,1917.7,107.1,106.3,0.868,0.868,23.97,0.0,775.22,,,,338.2,6.0,-0.3,102.4,2027.0,38.859,-121.441,20220906
56760,,,,,,,,,,410.82,410.84,1917.6,1917.6,,103.7,,0.867,23.94,0.0,774.8,,,,338.1,6.0,-0.5,102.6,2029.0,38.86,-121.441,20220906
56761,,,,,,,,,,,410.88,,1917.6,100.9,101.1,,0.865,23.9,0.0,774.48,,,,338.1,6.0,-0.5,102.8,2032.0,38.86,-121.442,20220906
56762,,,,,,,,,,410.93,410.93,1917.7,1917.7,,105.3,0.863,0.863,23.87,0.0,774.12,,,,338.1,5.9,-0.5,103.0,2034.0,38.861,-121.442,20220906
