TO_Time_UTC, jNO2_up, jNO2_down, jNO2_total, NO_ppbv, NO2_ppbv, NOy_ppbv, O3_ppbv, NOx_ppbv, Ox_ppbv, CO2_ppm, CO2_i_ppm, CH4_ppb, CH4_i_ppb, CO_ppb, CO_i_ppb, H2O_pct, H2O_i_pct, AmbTemp, RelHumidity, StaticPrs, VertWindSpd, WindDir, WindSpd, Heading, Pitch, Roll, TrueAirSpd, GPSAlt, GPSLat, GPSLon
56868,,,,,,,,,,,412.08,,1920.9,93.5,93.3,0.74,0.74,21.76,0.0,748.56,,,,337.5,6.2,-0.5,104.8,2313.0,38.917,-121.477
56869,,,,,,,,,,412.08,412.08,1921.2,1921.2,,92.5,,0.738,21.72,0.0,748.24,,,,337.5,6.1,-0.5,104.9,2315.0,38.917,-121.477
56870,,,,,,,,,,,412.1,,1921.4,91.7,91.8,,0.734,21.72,0.0,748.22,,,,337.5,6.1,-0.4,104.6,2318.0,38.918,-121.478
56871,,,,,,,,,,412.11,412.11,1921.6,1921.5,,93.0,0.732,0.732,21.69,0.0,748.0,,,,337.5,6.1,-0.4,104.7,2321.0,38.918,-121.478
56872,,,,,,,,,,,412.1,,1921.7,94.7,94.3,,0.732,21.68,0.0,747.8,,,,337.5,6.1,-0.4,104.6,2323.0,38.919,-121.478
56873,,,,,,,,,,412.09,412.09,,1921.9,,93.6,0.731,0.731,21.68,0.0,747.92,,,,337.8,6.1,-0.2,104.4,2326.0,38.919,-121.479
56874,,,,,,,,,,,412.09,1922.1,1922.3,,92.0,,0.729,21.69,0.0,747.94,,,,338.0,6.1,-0.3,104.0,2329.0,38.92,-121.479
56875,,,,,,,,,,,412.09,,1923.1,90.9,90.4,0.727,0.727,21.68,0.0,747.84,,,,338.0,6.1,-0.4,103.8,2331.0,38.92,-121.479
56876,,,,,,,,,,412.09,412.1,1924.1,1924.0,,88.8,,0.726,21.64,0.0,747.38,,,,338.0,6.1,-0.5,104.1,2334.0,38.921,-121.48
56877,,,,,,,,,,,412.13,,1924.1,87.3,87.4,,0.726,21.62,0.0,747.24,,,,338.0,6.1,-0.5,104.0,2336.0,38.921,-121.48
56878,,,,,,,,,,412.15,412.15,1924.1,1924.1,,90.8,0.725,0.724,21.61,0.0,747.04,,,,338.0,6.1,-0.4,104.0,2339.0,38.922,-121.48
56879,,,,,,,,,,,412.15,,1923.9,95.0,94.1,,0.722,21.6,0.0,747.0,,,,338.1,6.1,-0.5,103.8,2341.0,38.922,-121.481
56880,,,,,,,,,,412.16,412.16,,1923.5,,94.3,0.719,0.719,21.59,0.0,746.86,,,,338.1,6.1,-0.5,103.7,2344.0,38.923,-121.481
56881,,,,,,,,,,,412.16,1923.2,1923.3,,93.3,,0.72,21.51,0.0,746.04,,,,337.8,6.1,-0.7,104.3,2346.0,38.924,-121.481
56882,,,,,,,,,,412.18,412.17,,1923.7,92.7,92.7,0.72,0.72,21.43,0.0,745.28,,,,337.6,6.1,-0.8,105.0,2349.0,38.924,-121.482
56883,,,,,,,,,,,412.17,1924.1,1924.1,,92.6,,0.72,21.42,0.0,744.94,,,,337.5,6.1,-0.7,105.1,2351.0,38.925,-121.482
56884,,,,,,,,,,,412.16,,1923.8,92.6,92.7,,0.72,21.42,0.0,744.9,,,,337.5,6.1,-0.5,104.9,2354.0,38.925,-121.482
56885,,,,,,,,,,412.15,412.16,1923.3,1923.4,,94.1,0.72,0.719,21.35,0.0,744.52,,,,337.4,6.1,-0.4,105.3,2356.0,38.926,-121.483
56886,,,,,,,,,,,412.16,,1923.2,95.8,95.5,,0.718,21.35,0.0,744.34,,,,337.4,6.2,-0.5,105.2,2359.0,38.926,-121.483
56887,,,,,,,,,,412.16,412.16,,1923.1,,95.5,0.718,0.717,21.34,0.0,744.3,,,,337.4,6.2,-0.5,105.1,2361.0,38.927,-121.483
56888,,,,,,,,,,,412.16,1923.0,1923.1,,95.0,,0.717,21.31,0.0,744.04,,,,337.4,6.2,-0.4,105.0,2364.0,38.927,-121.484
56889,,,,,,,,,,412.14,412.15,,1923.4,94.8,96.0,0.717,0.717,21.32,0.0,744.14,,,,337.6,6.2,-0.3,104.7,2366.0,38.928,-121.484
56890,,,,,,,,,,,412.15,1923.6,1923.6,,98.5,,0.716,21.36,0.0,744.36,,,,338.0,6.1,-0.3,104.2,2369.0,38.928,-121.484
56891,,,,,,,,,,,412.17,,1923.8,100.6,100.3,,0.716,21.35,0.0,744.3,,,,338.0,6.1,-0.3,104.0,2371.0,38.929,-121.485
56892,,,,,,,,,,412.19,412.19,1924.0,1924.0,,98.6,0.716,0.715,21.34,0.0,744.06,,,,338.0,6.1,-0.5,104.0,2374.0,38.929,-121.485
56893,,,,,,,,,,,412.22,,1923.9,96.5,96.8,,0.713,21.28,0.0,743.66,,,,337.9,6.0,-0.6,104.2,2376.0,38.93,-121.485
56894,,,,,,,,,,412.25,412.25,,1923.7,,94.1,0.712,0.712,21.27,0.0,743.36,,,,337.9,6.1,-0.5,104.3,2379.0,38.931,-121.486
56895,,,,,,,,,,,412.26,1923.6,1923.5,90.0,91.3,,0.71,21.26,0.0,743.24,,,,338.1,6.0,-0.4,104.2,2381.0,38.931,-121.486
56896,,,,,,,,,,412.27,412.27,,1923.1,,90.3,0.709,0.709,21.25,0.0,743.18,,,,338.2,6.1,-0.5,104.1,2384.0,38.932,-121.487
56897,,,,,,,,,,,412.28,1922.9,1922.9,,90.8,,0.707,21.18,0.0,742.64,,,,338.0,6.1,-0.6,104.5,2386.0,38.932,-121.487
56898,,,,,,,,,,,412.29,,1923.0,91.3,91.4,0.705,0.705,21.12,0.0,741.94,,,,337.7,6.2,-0.8,105.0,2389.0,38.933,-121.487
56899,,,,,,,,,,412.3,412.3,1923.2,1923.1,,92.0,,0.704,21.1,0.0,741.54,,,,337.6,6.2,-0.7,105.3,2391.0,38.933,-121.488
56900,,,,,,,,,,,412.33,,1923.1,92.6,92.6,,0.702,21.07,0.0,741.2,,,,337.6,6.3,-0.5,105.4,2394.0,38.934,-121.488
56901,,,,,,,,,,412.35,412.35,1923.0,1923.1,,94.1,0.7,0.7,21.06,0.0,741.06,,,,337.7,6.2,-0.4,105.3,2396.0,38.934,-121.488
56902,,,,,,,,,,,412.36,,1923.3,96.1,95.6,,0.699,21.09,0.0,741.16,,,,337.8,6.2,-0.3,104.9,2399.0,38.935,-121.489
56903,,,,,,,,,,412.37,412.37,,1923.7,,95.6,0.699,0.699,21.03,0.0,740.78,,,,337.9,6.0,-0.4,105.1,2401.0,38.935,-121.489
56904,,,,,,,,,,,412.38,1924.0,1924.0,,94.8,,0.699,21.02,0.0,740.66,,,,337.8,6.1,-0.5,105.0,2404.0,38.936,-121.489
56905,,,,,,,,,,,412.39,,1924.0,94.3,93.4,0.699,0.699,21.01,0.0,740.4,,,,337.8,6.1,-0.4,105.1,2406.0,38.936,-121.49
56906,,,,,,,,,,412.4,412.41,1923.9,1923.9,,90.8,,0.697,21.04,0.0,740.74,,,,338.2,6.1,-0.2,104.5,2409.0,38.937,-121.49
56907,,,,,,,,,,,412.44,,1923.7,88.2,88.2,,0.694,21.05,0.0,740.78,,,,338.4,6.1,-0.3,104.2,2411.0,38.937,-121.49
56908,,,,,,,,,,412.47,412.47,1923.4,1923.5,,90.4,0.692,0.691,21.04,0.0,740.58,,,,338.5,6.1,-0.5,104.1,2414.0,38.938,-121.491
56909,,,,,,,,,,,412.5,,1923.5,93.4,92.7,,0.687,21.0,0.0,740.18,,,,338.5,6.1,-0.5,104.4,2416.0,38.939,-121.491
56910,,,,,,,,,,412.53,412.52,,1923.5,,92.0,0.684,0.684,20.98,0.0,739.98,,,,338.4,6.1,-0.6,104.4,2419.0,38.939,-121.491
56911,,,,,,,,,,,412.56,1923.6,1923.6,,89.8,,0.681,20.93,0.0,739.52,,,,338.3,6.1,-0.6,104.7,2421.0,38.94,-121.492
56912,,,,,,,,,,,412.6,,1923.6,88.4,89.1,0.677,0.678,20.93,0.0,739.38,,,,338.4,6.1,-0.5,104.6,2424.0,38.94,-121.492
56913,,,,,,,,,,412.63,412.65,1923.6,1923.6,,91.2,,0.676,20.9,0.0,739.04,,,,338.2,6.2,-0.6,104.7,2426.0,38.941,-121.492
56914,,,,,,,,,,,412.69,,1923.5,93.2,93.3,,0.674,20.85,0.0,738.36,,,,337.9,6.1,-0.8,105.3,2429.0,38.941,-121.493
56915,,,,,,,,,,412.73,412.74,1923.4,1923.4,,94.6,0.673,0.673,20.8,0.0,737.82,,,,337.6,6.2,-0.7,105.6,2431.0,38.942,-121.493
56916,,,,,,,,,,,412.75,,1923.6,96.4,96.0,,0.674,20.77,0.0,737.48,,,,337.6,6.1,-0.6,105.8,2434.0,38.942,-121.493
56917,,,,,,,,,,412.77,412.77,,1923.8,,95.3,0.674,0.674,20.78,0.0,737.36,,,,337.6,6.1,-0.4,105.6,2436.0,38.943,-121.494
56918,,,,,,,,,,,412.83,1924.0,1924.0,,93.8,,0.672,20.78,0.0,737.34,,,,337.6,6.1,-0.3,105.4,2439.0,38.943,-121.494
56919,,,,,,,,,,412.94,412.9,,1924.1,93.0,93.1,0.67,0.67,20.77,0.0,737.24,,,,337.7,6.0,-0.3,105.3,2441.0,38.944,-121.494
56920,,,,,,,,,,,412.94,1924.2,1924.2,,93.4,,0.669,20.76,0.0,737.06,,,,337.7,6.0,-0.4,105.3,2444.0,38.944,-121.495
56921,,,,,,,,,,,412.95,,1924.3,93.7,93.5,,0.667,20.72,0.0,736.82,,,,337.7,6.1,-0.4,105.3,2446.0,38.945,-121.495
56922,,,,,,,,,,412.96,412.97,1924.5,1924.5,,91.7,0.666,0.665,20.77,0.0,737.04,,,,337.9,6.1,-0.3,104.8,2449.0,38.946,-121.495
56923,,,,,,,,,,,413.03,,1924.5,89.6,90.0,,0.663,20.76,0.0,737.06,,,,338.1,6.1,-0.3,104.6,2452.0,38.946,-121.496
56924,,,,,,,,,,413.09,413.09,,1924.6,,91.2,0.662,0.662,20.78,0.0,737.12,,,,338.2,6.0,-0.3,104.2,2454.0,38.947,-121.496
56925,,,,,,,,,,,413.11,1924.6,1924.6,93.9,93.0,,0.663,20.73,0.0,736.66,,,,338.2,6.0,-0.5,104.5,2457.0,38.947,-121.496
56926,,,,,,,,,,413.15,413.14,,1924.8,,94.6,0.664,0.664,20.72,0.0,736.38,,,,338.2,6.0,-0.5,104.6,2459.0,38.948,-121.497
56927,,,,,,,,,,,413.16,1924.9,1924.8,,96.0,,0.664,20.72,0.0,736.24,,,,338.3,6.0,-0.4,104.5,2462.0,38.948,-121.497
56928,,,,,,,,,,,413.19,,1924.6,97.1,96.7,0.665,0.665,20.71,0.0,736.04,,,,338.4,6.0,-0.4,104.5,2464.0,38.949,-121.497
56929,,,,,,,,,,413.21,413.22,1924.2,1924.3,,94.8,,0.665,20.69,0.0,735.82,,,,338.5,6.0,-0.6,104.5,2467.0,38.949,-121.498
56930,,,,,,,,,,,413.23,,1924.0,92.8,93.0,,0.665,20.64,0.0,735.22,,,,338.3,6.0,-0.7,104.9,2469.0,38.95,-121.498
56931,,,,,,,,,,413.25,413.25,,1923.6,,92.7,0.665,0.665,20.6,0.0,734.62,,,,338.1,6.0,-0.8,105.4,2472.0,38.95,-121.498
56932,,,,,,,,,,,413.29,1923.5,1923.3,92.5,92.6,,0.664,20.56,0.0,734.2,,,,337.9,6.0,-0.7,105.6,2474.0,38.951,-121.499
56933,,,,,,,,,,413.33,413.32,,1923.0,,92.1,0.662,0.663,20.57,0.0,734.14,,,,337.9,6.0,-0.5,105.4,2477.0,38.952,-121.499
56934,,,,,,,,,,,413.35,1922.7,1922.7,,91.3,,0.659,20.57,0.0,734.02,,,,337.8,6.0,-0.5,105.3,2479.0,38.952,-121.499
56935,,,,,,,,,,,413.38,,1922.7,90.7,90.9,0.653,0.655,20.55,0.0,733.82,,,,337.8,6.0,-0.5,105.3,2482.0,38.953,-121.5
56936,,,,,,,,,,413.4,413.42,1922.7,1922.7,,91.7,,0.651,20.54,0.0,733.56,,,,337.8,5.9,-0.5,105.3,2484.0,38.953,-121.5
56937,,,,,,,,,,,413.47,,1922.5,92.6,92.5,,0.647,20.52,0.0,733.28,,,,337.8,5.9,-0.5,105.4,2487.0,38.954,-121.5
56938,,,,,,,,,,413.53,413.53,1922.0,1922.2,,90.2,0.644,0.643,20.48,0.0,733.0,,,,338.0,5.9,-0.4,105.6,2489.0,38.954,-121.501
56939,,,,,,,,,,,413.56,,1921.9,86.6,87.6,,0.638,20.52,0.0,733.4,,,,338.3,6.0,-0.3,105.0,2491.0,38.955,-121.501
56940,,,,,,,,,,413.61,413.6,,1921.6,,87.2,0.633,0.634,20.55,0.0,733.62,,,,338.4,6.0,-0.4,104.4,2494.0,38.955,-121.501
56941,,,,,,,,,,,413.62,1921.3,1921.3,,88.2,,0.631,20.53,0.0,733.28,,,,338.3,6.0,-0.5,104.6,2496.0,38.956,-121.502
56942,,,,,,,,,,,413.65,,1921.4,89.0,89.3,0.628,0.629,20.48,0.0,732.8,,,,338.2,6.0,-0.6,104.9,2499.0,38.956,-121.502
56943,,,,,,,,,,413.66,413.66,1921.6,1921.6,,90.5,,0.627,20.46,0.0,732.64,,,,338.3,6.0,-0.5,104.8,2501.0,38.957,-121.502
56944,,,,,,,,,,,413.67,,1921.6,91.8,91.7,,0.626,20.45,0.0,732.46,,,,338.3,6.0,-0.5,104.8,2504.0,38.957,-121.503
56945,,,,,,,,,,413.68,413.68,1921.7,1921.6,,91.6,0.625,0.626,20.43,0.0,732.14,,,,338.3,6.0,-0.5,104.9,2506.0,38.958,-121.503
56946,,,,,,,,,,,413.69,,1921.7,91.4,91.4,,0.626,20.42,0.0,732.0,,,,338.2,6.0,-0.7,104.8,2509.0,38.959,-121.504
56947,,,,,,,,,,413.71,413.71,,1921.7,,91.7,0.626,0.626,20.31,0.0,731.1,,,,337.9,6.0,-0.8,105.6,2511.0,38.959,-121.504
56948,,,,,,,,,,,413.71,1921.7,1921.7,,92.2,,0.626,20.27,0.0,730.5,,,,337.7,6.0,-0.7,106.0,2514.0,38.96,-121.504
56949,,,,,,,,,,,413.71,,1921.7,92.6,91.0,0.625,0.626,20.25,0.0,730.18,,,,337.7,6.0,-0.5,106.3,2516.0,38.96,-121.505
56950,,,,,,,,,,413.71,413.71,1921.7,1921.7,,86.5,,0.626,20.27,0.0,730.32,,,,337.8,6.0,-0.3,105.8,2518.0,38.961,-121.505
56951,,,,,,,,,,,413.7,,1921.7,82.3,82.6,,0.627,20.26,0.0,730.22,,,,337.9,6.0,-0.4,105.7,2521.0,38.961,-121.505
56952,,,,,,,,,,413.69,413.69,1921.7,1921.7,,88.4,0.627,0.627,20.27,0.0,730.22,,,,338.0,5.9,-0.5,105.5,2523.0,38.962,-121.506
56953,,,,,,,,,,,413.71,,1921.8,95.5,94.1,,0.627,20.2,0.0,729.76,,,,337.9,6.0,-0.5,105.7,2526.0,38.962,-121.506
56954,,,,,,,,,,413.72,413.72,,1921.9,,94.4,0.627,0.628,20.19,0.0,729.64,,,,337.9,6.0,-0.4,105.7,2528.0,38.963,-121.506
56955,,,,,,,,,,,413.72,1922.0,1922.0,,93.0,,0.632,20.21,0.0,729.86,,,,338.2,6.0,-0.2,105.2,2531.0,38.963,-121.507
56956,,,,,,,,,,413.72,413.72,,1922.1,92.2,92.7,0.636,0.636,20.26,0.0,730.12,,,,338.4,6.0,-0.2,104.7,2533.0,38.964,-121.507
56957,,,,,,,,,,,413.71,1922.2,1922.2,,94.0,,0.638,20.19,0.0,729.7,,,,338.3,6.0,-0.3,104.9,2536.0,38.965,-121.507
56958,,,,,,,,,,,413.69,,1922.3,95.1,94.9,,0.64,20.17,0.0,729.32,,,,338.3,6.0,-0.5,105.1,2538.0,38.965,-121.508
56959,,,,,,,,,,413.68,413.67,1922.4,1922.4,,93.6,0.642,0.644,20.14,0.0,729.08,,,,338.2,6.0,-0.5,105.1,2541.0,38.966,-121.508
56960,,,,,,,,,,,413.65,,1922.5,92.1,92.3,,0.649,20.12,0.0,728.84,,,,338.2,6.0,-0.5,105.1,2544.0,38.966,-121.508
56961,,,,,,,,,,413.62,413.62,,1922.6,,92.8,0.653,0.654,20.1,0.0,728.7,,,,338.3,6.0,-0.5,105.1,2546.0,38.967,-121.509
56962,,,,,,,,,,,413.58,1922.7,1922.8,94.1,93.7,,0.66,20.1,0.0,728.5,,,,338.3,6.0,-0.5,105.1,2549.0,38.967,-121.509
56963,,,,,,,,,,413.52,413.54,,1923.0,,95.4,0.666,0.665,20.02,0.0,727.74,,,,338.1,6.0,-0.7,105.7,2551.0,38.968,-121.509
56964,,,,,,,,,,,413.51,1923.2,1923.2,,98.0,,0.67,19.94,0.0,726.96,,,,338.0,6.1,-0.7,106.4,2554.0,38.968,-121.51
56965,,,,,,,,,,,413.48,,1923.0,100.1,99.9,0.677,0.675,19.93,0.0,726.66,,,,338.0,6.0,-0.6,106.5,2556.0,38.969,-121.51
56966,,,,,,,,,,413.47,413.44,1922.9,1922.9,,99.0,,0.681,19.93,0.0,726.64,,,,338.1,6.1,-0.4,106.3,2559.0,38.97,-121.51
56967,,,,,,,,,,,413.36,,1922.7,98.0,98.1,,0.688,19.92,0.0,726.62,,,,338.2,6.1,-0.4,106.1,2562.0,38.97,-121.511
56968,,,,,,,,,,413.27,413.27,,1922.6,,98.3,0.693,0.696,19.9,0.0,726.36,,,,338.1,6.1,-0.5,106.0,2564.0,38.971,-121.511
56969,,,,,,,,,,,413.17,1922.5,1922.4,98.9,98.7,,0.712,19.86,0.0,726.02,,,,338.1,6.1,-0.5,106.2,2567.0,38.971,-121.511
56970,,,,,,,,,,413.04,413.07,,1922.2,,98.7,0.729,0.727,19.82,0.0,725.56,,,,338.1,6.1,-0.5,106.5,2570.0,38.972,-121.512
56971,,,,,,,,,,,413.03,1922.1,1922.1,,98.5,,0.734,19.86,0.0,725.94,,,,338.6,6.2,-0.2,105.8,2573.0,38.972,-121.512
56972,,,,,,,,,,,413.02,,1922.0,98.3,98.6,0.741,0.739,19.89,0.0,726.12,,,,339.0,6.1,-0.2,105.3,2575.0,38.973,-121.513
56973,,,,,,,,,,413.01,413.01,1922.0,1922.0,,99.7,,0.742,19.9,0.0,726.1,,,,339.0,6.2,-0.3,105.0,2578.0,38.973,-121.513
56974,,,,,,,,,,,413.0,,1922.0,100.9,100.8,,0.745,19.87,0.0,725.78,,,,339.0,6.1,-0.5,105.1,2581.0,38.974,-121.513
56975,,,,,,,,,,412.99,412.99,1921.9,1921.9,,97.6,0.747,0.748,19.85,0.0,725.64,,,,338.9,6.1,-0.5,105.0,2584.0,38.974,-121.514
56976,,,,,,,,,,,412.96,,1921.9,93.0,94.1,,0.752,19.82,0.0,725.2,,,,338.8,6.1,-0.6,105.2,2586.0,38.975,-121.514
56977,,,,,,,,,,412.93,412.93,,1921.9,,95.8,0.755,0.755,19.81,0.0,725.08,,,,338.8,6.1,-0.6,105.0,2589.0,38.976,-121.514
56978,,,,,,,,,,,412.92,1921.8,1921.8,,100.1,,0.757,19.78,0.0,724.88,,,,338.8,6.0,-0.6,105.1,2592.0,38.976,-121.515
56979,,,,,,,,,,,412.91,,1921.7,102.9,101.5,0.76,0.759,19.69,0.0,724.0,,,,338.6,6.0,-0.7,105.8,2594.0,38.977,-121.515
56980,,,,,,,,,,412.91,412.91,1921.6,1921.6,,97.7,,0.761,19.68,0.0,723.76,,,,338.4,6.0,-0.7,105.8,2597.0,38.977,-121.515
56981,,,,,,,,,,,412.9,,1921.6,94.1,94.2,,0.764,19.6,0.0,723.08,,,,338.2,5.9,-0.7,106.4,2599.0,38.978,-121.516
56982,,,,,,,,,,412.89,412.89,1921.6,1921.6,,96.0,0.766,0.766,19.63,0.0,723.12,,,,338.3,6.0,-0.5,106.0,2602.0,38.978,-121.516
56983,,,,,,,,,,,412.87,,1921.6,98.3,97.8,,0.768,19.65,0.0,723.38,,,,338.3,6.0,-0.3,105.5,2604.0,38.979,-121.516
56984,,,,,,,,,,412.85,412.85,,1921.7,,100.0,0.769,0.769,19.57,0.0,722.64,,,,338.2,6.0,-0.5,106.1,2607.0,38.979,-121.517
56985,,,,,,,,,,,412.85,1921.8,1921.7,,102.3,,0.77,19.59,0.0,722.72,,,,338.2,6.0,-0.5,105.8,2609.0,38.98,-121.517
56986,,,,,,,,,,412.86,412.86,,1921.7,103.6,102.9,0.772,0.771,19.57,0.0,722.58,,,,338.2,6.0,-0.4,105.8,2612.0,38.98,-121.517
56987,,,,,,,,,,,412.86,1921.7,1921.7,,101.2,,0.771,19.52,0.0,722.16,,,,338.3,6.0,-0.3,106.1,2614.0,38.981,-121.518
56988,,,,,,,,,,,412.86,,1921.7,99.8,99.8,,0.771,19.57,0.0,722.64,,,,338.7,6.0,-0.3,105.3,2617.0,38.982,-121.518
56989,,,,,,,,,,412.87,412.86,1921.7,1921.7,,99.4,0.771,0.771,19.57,0.0,722.74,,,,338.9,6.0,-0.3,105.0,2619.0,38.982,-121.518
56990,,,,,,,,,,,412.84,,1921.7,98.9,99.0,,0.772,19.54,0.0,722.42,,,,338.8,6.0,-0.5,105.0,2622.0,38.983,-121.519
56991,,,,,,,,,,412.82,412.82,,1921.7,,98.6,0.773,0.773,19.46,0.0,721.72,,,,338.7,6.0,-0.7,105.6,2624.0,38.983,-121.519
56992,,,,,,,,,,,412.81,1921.7,1921.7,97.9,98.1,,0.775,19.46,0.0,721.64,,,,338.8,6.0,-0.7,105.5,2627.0,38.984,-121.519
56993,,,,,,,,,,412.8,412.8,,1921.7,,97.0,0.777,0.776,19.43,0.0,721.46,,,,338.9,5.9,-0.5,105.5,2629.0,38.984,-121.52
56994,,,,,,,,,,,412.8,1921.7,1921.6,,95.4,,0.777,19.39,0.0,721.0,,,,338.9,5.9,-0.6,105.8,2632.0,38.985,-121.52
56995,,,,,,,,,,,412.79,,1921.6,94.1,94.9,0.778,0.778,19.38,0.0,721.0,,,,338.8,5.8,-0.8,105.5,2634.0,38.985,-121.52
56996,,,,,,,,,,412.78,412.78,1921.5,1921.5,,97.9,,0.778,,,,,,,,,,,,,
56997,,,,,,,,,,,412.77,,1921.5,101.1,100.9,,0.779,,,,,,,,,,,,,
56998,,,,,,,,,,412.75,412.75,1921.3,1921.4,,100.7,0.779,0.779,,,,,,,,,,,,,
56999,,,,,,,,,,,412.77,,1921.4,100.0,100.2,,0.78,,,,,,,,,,,,,
57000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
